id,latitude,longitude,status,place_name,address,description,radius,allow_parking,allow_deployment,current_occupancy,vehicle_types,min_deployment_cap,min_reason,max_deployment_cap,max_parking_cap,threshold,pin_type,image_url,downstream_revenue
URTYKPI2EIQSW,35.737876,139.707905,active,池袋4丁目ポート,東京都豊島区池袋4-8-3,"",15.0,true,true,1,scooter,0,"",1,2,1,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/UPXKVAJZIAD4EVQK,0.2049
NIIEXM3CILJMC,35.653433,139.707141,active,HOTEL GRAPHY 渋谷,東京都渋谷区東1-29-3,"",15.0,true,true,1,scooter,0,"",1,2,1,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/E7W4P7VB5DM45X4F,1.452849
6URJVTKHTKVXG,35.733934,139.718622,active,東池袋2丁目ポート,東京都豊島区東池袋2-59-3,入り口すぐに1台と、奥エントランス前に1台ずつスペースがあります。,15.0,true,true,2,scooter,0,"",1,2,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/7IIWMK6DNNAGVYFK,1.186362
XB2NYV3DXINBC,35.649132,139.704847,active,渋谷SGビル,東京都渋谷区恵比寿西2-19-9,地下駐車場内の1室がポートになっております。,20.0,true,true,4,scooter,10,gr,10,29,27,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/CR4GJTSP4THBM3YL,0.236332
NMVVCGHISVCXY,35.654791,139.708002,active,常盤松72ビル,東京都渋谷区東1-24-8,"",20.0,true,true,5,scooter,1,golden,4,7,7,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/SX6HF76OUIZUKFAN,1.864932
B7NUGFI2AG7JR,35.733664,139.698359,active,クラスタービル2,東京都豊島区要町1-10-3,自動販売機横の門から入ったところに11台分のスペースがあります。,15.0,true,true,4,scooter,0,"",6,11,9,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/7PYRWCA7KSXNJHVC,0.0
VFFV6A62V4G7U,35.698075,139.697279,active,シンフォニー北新宿の杜,東京都新宿区北新宿1-1-1,マンション入ってすぐ右側、道路沿い自動販売機の裏にあります。,40.0,true,true,5,scooter,7,gr,7,14,12,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/BJB3LUTJW57MKCSE,2.476958
TZM7P2YLPITLC,35.727446,139.690519,active,レナジア長崎,東京都豊島区長崎2-4-13,"",15.0,true,true,1,scooter,0,"",1,2,1,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/UXUM4WRZ3G57OWAR,0.0
43Z2GYUACSFKE,35.736621,139.708982,active,アポロ池袋ビル,東京都豊島区池袋4-1-7,自動販売機裏、駐輪場手間にあります。,15.0,true,true,2,scooter,0,"",2,3,3,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/CBM63H42DZPEQIMU,0.0
UM66SFBNPQQCZ,35.699219,139.704464,active,クリエイティブ新宿,東京都新宿区大久保1-11-21,"",20.0,true,true,0,scooter,0,"",2,3,3,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/2EJEVPFJRWIDJZBD,4.374575
UORRSP6YGW4O3,35.68567,139.685806,active,センチュリーシティ,東京都新宿区西新宿4-39-26,2台分と1台分にわかれています。,15.0,true,true,3,scooter,0,"",2,4,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/R4SPTJRBGNETAHGM,0.452651
2ORH6LADORY7Z,35.644084,139.662996,active,若林1丁目ポート,東京都世田谷区若林1-8-12,"",15.0,true,true,1,scooter,0,"",1,2,1,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/PU35CR65DT5YZABB,0.0
6TRUWZM5BYHKO,35.682354,139.680611,active,本町6丁目駐輪場,東京都渋谷区本町6-1-21,"",15.0,true,true,7,scooter,0,"",4,7,6,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/7HF4RGGJQ3RBYBL7,0.394896
7VPDMSZJMHGOK,35.636336,139.692217,active,祐天寺2丁目ポート1,東京都目黒区祐天寺2-10-7,"",15.0,true,true,4,scooter,0,"",2,4,4,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/T2NZ7DGHFJ34RGHV,0.683153
PE7XFIZTL5G6W,35.619872,139.644294,active,ルセーヌ用賀,東京都世田谷区中町5-2-9,"",15.0,true,true,5,scooter,0,"",3,6,5,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/TISVE3X4POMQKQPL,0.0
OSQI5C37II2RX,35.656417,139.661161,active,代田シェアハウス,東京都世田谷区代田2-16-8,"",15.0,true,true,0,scooter,0,"",3,6,5,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/6AH7BFPAFEOIFVHC,0.0
RX5MKSK4SGQ7A,35.650661,139.665747,active,椿代荘,東京都世田谷区代沢4-7-5,"",15.0,true,true,11,scooter,0,"",8,16,14,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/DVKCLEO57R7JDCMA,0.0
ZXZS45IYXZXMI,35.691348,139.726156,active,四谷坂町11丁目ポート,東京都新宿区四谷坂町11-21,左に6台、右に４台分のポートがあります。,30.0,true,true,6,scooter,0,"",5,10,9,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/LOX6ZJRK47UZRJNG,1.54203
C6UBUB2BYA4RW,35.656894,139.701234,active,andGOLF渋谷店,東京都渋谷区桜丘町16-13大和田第一ビル,"",50.0,true,true,3,scooter,7,gr,7,8,8,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/BOFYF4HQAO626ZTM,4.936075
WTKUFSMFBMRF4,35.739159,139.726077,active,西巣鴨1丁目ポート,東京都豊島区西巣鴨1-35-2,"",15.0,true,true,5,scooter,0,"",6,11,7,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/3BBHDPRZDOOTVEP4,0.302715
S5O4VJKMCRR47,35.664019,139.661481,active,アゼリア弐番館,東京都世田谷区代田6-29-14,"",15.0,true,true,3,scooter,0,"",3,6,5,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/PSXD3R7ACNCYVCLM,0.907703
UQGPNTGE5EV3M,35.640606,139.68792,active,上目黒４丁目ポート,東京都目黒区上目黒4-41-5,"",15.0,true,true,4,scooter,1,golden,5,10,9,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/S4K5TP72DN4VTNPY,0.404405
MUE6VTBXAPYVA,35.729578,139.731986,active,南大塚1丁目ポート,東京都豊島区南大塚1-48-16,"",15.0,true,true,6,scooter,0,"",5,10,5,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/VB4GKZHLWMUWNNXN,0.486104
CQ3OHVK2XCDAQ,35.688681,139.673044,active,ヴェルフローレ,東京都中野区弥生町4-5-7,"",40.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/FBJ6NPFSOLWLCXMC,1.30418
UDQHJJN6OGELF,35.670349,139.708271,active,神宮前3丁目ポート,東京都渋谷区神宮前3-20-3,"",20.0,true,true,2,scooter,1,gr,1,2,1,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/AKNSUI4FEXJ7AVKV,0.354895
4HSVQAERUVNR7,35.700824,139.70182,active,シンフォニー百人町の杜,東京都新宿区百人町1-4-20,"",20.0,true,true,3,scooter,1,golden,2,4,4,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/BE65YCFMVGNQWI4R,2.762036
VVIMJOCMMC7OI,35.626995,139.672172,active,柿の木坂3丁目ポート,東京都目黒区柿の木坂3-8-17,"",15.0,true,true,3,scooter,4,gr,4,8,8,standard,https://d1r9t42himsgro.cloudfront.net/juicer-deploy-photos/DPVSYGXTXRYM7/2024-08-18/LKORHOISCR2QP.jpeg,0.857806
SAEHBWFMHPD35,35.733563,139.698337,active,クラスタービル①,東京都豊島区要町1-10-3,7台分と4台分の駐輪スペースがあります。,15.0,true,true,10,scooter,0,"",10,16,14,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/DMI7AUPT5WVBJ4YY,0.106473
ZLVR3UT4KHV6N,35.649901,139.700021,active,代官山T-SITE,東京都渋谷区猿楽町16-15,"",15.0,true,true,0,scooter,1,golden,2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/AZUU7NNF4U75RR22,2.403531
N6S6FZE3K7Y4T,35.727413,139.70861,active,池袋KTビル,東京都豊島区西池袋2-29-19,"",20.0,true,true,5,scooter,7,gr,7,10,9,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/UWTWGFF5VOHFX6SM,2.025294
AHTZ6JGXV6FCZ,35.683628,139.692399,active,代々木3丁目ポート,東京都渋谷区代々木3-28-2,"",15.0,true,true,0,scooter,0,"",1,2,1,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/C7OPESZKVYZTKHE4,0.0
URPA6OCZ2IG6A,35.73315,139.696513,active,KANAME WARPS 1,東京都豊島区要町1-3-11,"",15.0,true,true,6,scooter,0,"",7,13,7,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/FPMP6UD3PU7ZQUXW,0.0
QNWJUYZAOGFJD,35.677687,139.669274,active,ザスタンダードアパートメントB,東京都渋谷区笹塚3-8-2,"",15.0,true,true,0,scooter,0,"",6,12,10,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/ZAET5NF3SJVJFNXN,0.903558
TLFKLY5YLNP6X,35.700476,139.687534,active,ボワシャトレ2,東京都中野区中央1-12-3,"",15.0,true,true,2,scooter,0,"",6,11,9,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/PWL47HNNGYBVTE65,1.537516
46HY3UK42GJIZ,35.70057,139.657504,active,ベルハイム高円寺南,東京都杉並区高円寺南1-21-7,"",15.0,true,true,0,scooter,0,"",1,2,1,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/K4PMOERVNIINCCSH,0.0
ICI3ZYGKRA5ER,35.727417,139.704924,active,フロイデ目白バイク置き場,東京都豊島区西池袋2-12-9,"",25.0,true,true,3,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/ZCODK7C7XZLVQM24,0.248411
LCH3J6UFUM7DX,35.693544,139.67262,active,ボルテックス中野本町,東京都中野区本町5-16-6,"",15.0,true,true,2,scooter,0,"",8,19,16,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/J5VKJFYFFTXNOHJT,0.94976
YBCRYK6X4MF4P,35.689951,139.727837,active,新宿四谷坂町3ポート,東京都新宿区四谷坂町3-16,"",15.0,true,true,1,scooter,0,"",1,2,1,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/WR5B3QZQBCZRRBV3,0.06334
EJSJWOHNRNCZL,35.669908,139.670173,active,岡田設計事務所,東京都世田谷区北沢5-19-11,"",15.0,true,true,1,scooter,0,"",1,2,1,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/2PXLKCYIFIJA43WH,0.0
VRKEFDQGJAJWA,35.700145,139.703751,active,プレシュード新宿,東京都新宿区大久保1-14-7,"",15.0,true,true,0,scooter,1,golden,8,16,14,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/M4DCHAI47SZAXA42,2.168392
SL4PTCDGW6F3H,35.730528,139.798952,active,HOTEL 丸忠 CENTRO,東京都荒川区南千住3-2-2,"",15.0,true,true,6,scooter,0,"",3,6,5,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/3PJTTINIYBDS5H3B,0.380858
UAEOS5QPVCWMW,35.72898,139.801226,active,HOTEL 丸忠 CLASSICO,東京都台東区清川2-37-7,"",15.0,true,true,6,scooter,5,gr,5,10,5,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/4RVECRB7MW55WK3T,0.87144
W4N3ZMR2EYKIW,35.716532,139.782065,active,Hiromas Hostel in Ueno,東京都台東区北上野1-3-5,"",15.0,true,true,1,scooter,2,gr,2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/ARH2C4PYZFFDLWEF,1.173244
GG3JDJ553GF25,35.705222,139.812499,active,コートハウスマリエ,東京都墨田区横川2-17-6,"",15.0,true,true,2,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/NH7ABCV34XLGZLIU,0.0
ZFZYZYYKEIBQL,35.702732,139.799781,active,コーポ吉田2,東京都墨田区本所1-12-10,"",15.0,true,true,2,scooter,0,"",1,2,1,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/73PATQSN3B7WB4DO,0.917237
7RFJ6Y7WSNWSV,35.709296,139.802566,active,吾妻橋動物病院,東京都墨田区吾妻橋2-5-4,"",20.0,true,true,8,scooter,6,gr,6,8,7,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/LMHBLQAKAWORQEF2,0.606428
FGXMS6IFS6PR7,35.717994,139.782109,active,Hotel Comfact,東京都台東区下谷1-3-11,"",15.0,true,true,3,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/S4YG4GCCHJ7UDLG3,0.879859
SSYQJW5PXDPAT,35.650626,139.689401,active,ベルフレア,東京都目黒区大橋1-7-19,"",15.0,true,true,4,scooter,4,gr,4,9,8,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/ETZVXWCCKFCMFX3T,1.411203
DTFHJJ7URK4AQ,35.713431,139.826342,active,コースピカ,東京都墨田区京島3-67-6,"",15.0,true,true,5,scooter,0,"",5,8,8,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/II6ZDOC26EHK7LHO,2.178857
GTH7B2BWMSTUC,35.712684,139.827517,active,THE ARCTURUS SPICA,東京都墨田区文花3-16-11,"",15.0,true,true,5,scooter,7,gr,7,14,12,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/DJ5OGRAUSAEGJMRN,1.450786
FHSOVJAENEJFK,35.70857,139.686571,active,サンライズ東中野,東京都中野区東中野4-19-4,"",15.0,true,true,4,scooter,0,"",3,6,5,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/EZ2B4YY43C2DWUHO,0.050918
INPS6L7OZ3ZQ5,35.633464,139.703328,active,目黒4丁目ポート,東京都目黒区目黒4-4-7,"",15.0,true,true,9,scooter,0,"",6,11,9,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/IXIVG67SRF54BTJH,0.129542
EBTDCLYJ6K2HE,35.708561,139.815004,active,アーバイルプライムイースト,東京都墨田区業平4-14-5 アーバイルプライムイースト,"",15.0,true,true,1,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/KX2JLTZNTFGBNI4T,0.49457
SLALUPCLUKEXP,35.699826,139.704661,active,スカイフィール大久保B棟,東京都新宿区大久保1-9-30,"",15.0,true,true,1,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/KEOODSMBSE7SHD4Y,0.696509
YBICOQW4ZVRDB,35.68504,139.68538,active,クレベール西新宿①,東京都新宿区西新宿4-41-7,"",15.0,true,true,0,scooter,1,golden,6,12,10,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/IYJBN4VUMRXBL7N6,2.835245
FCHMGXPXOZRYN,35.685109,139.68559,active,クレベール西新宿②,東京都新宿区西新宿4-41-7,"",15.0,true,true,6,scooter,5,gr,5,10,7,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/U5SGZNHUCN4XMRDK,1.705912
JBCTXITOEADOG,35.688232,139.674738,active,セントレジデンス,東京都中野区弥生町3-33-2,"",20.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/VEUYFOJF7INOJJ3Z,0.121538
J7P6AFM6SNX4F,35.688988,139.715073,active,M/W HOTEL,東京都新宿区四谷4-27-3,"",15.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/K75TNRCSPYIK6ZD4,2.399831
TJRPL7QLZBNGD,35.681154,139.708069,active,モンパルテ北参道,東京都渋谷区千駄ヶ谷4-19-12,"",15.0,true,true,4,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/4RGLFFX726EOE4GR,7.441405
7L5GM7BKWIEAE,35.648057,139.704325,active,tg代官山,東京都渋谷区恵比寿西2-20−12,"",15.0,true,true,8,scooter,5,gr,5,10,9,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/O3WG4N47WTB5JCYT,0.616036
TZW2MRRR5QC5S,35.708135,139.809242,active,ATELIER295,東京都墨田区業平1-7-9,"",15.0,true,true,0,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/5DXORYM6U7HJE5HW,1.089583
S6UY62IK2F5AM,35.701225,139.786187,active,望月ビル,東京都台東区浅草橋3-29-6,"",15.0,true,true,1,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/QMDD2IJWYZEJQKTX,1.71554
CEMQ7YYIPIERF,35.727665,139.791249,active,ホテルMARUS,東京都台東区三ノ輪1-9-7,"",20.0,true,true,2,scooter,0,"",1,2,1,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/XKZE33M45RLMTJA3,0.522025
YLEX3FMDPNXH3,35.707866,139.829273,active,スカイツリーハウス,東京都墨田区立花2-15-8,"",15.0,true,true,4,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/AHSXZ7QN7X7MSGFM,0.0
I54TOSKXFXR4L,35.693114,139.795023,active,両国４丁目ポート,東京都墨田区両国4-8-2,"",15.0,true,true,3,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/EUNLKIVLERG3UFMT,0.720001
TBAFC6K3Z3WOR,35.693846,139.797214,active,株式会社ヒット,東京都墨田区両国4-19-2,"",15.0,true,true,3,scooter,0,"",3,6,4,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/NX5NN37GM2G52ZNL,0.099672
4S2U3253YO34D,35.632497,139.667687,active,野沢4丁目ポート,東京都世田谷区野沢4-9-7,"",15.0,true,true,8,scooter,0,"",6,12,10,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/DEMSITDOLLT4FTB3,0.0
7GEUV2OQCC7J3,35.729821,139.794177,active,三ノ輪 改栄湯,東京都台東区三ノ輪2-10-15,"",15.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/HRKVIQCWK2XSHCJA,0.241698
BUL5SEVZPNO6E,35.646563,139.62562,active,第3昭伸ハイツ,東京都世田谷区経堂4-5-13,"",15.0,true,true,5,scooter,0,"",10,20,18,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/PSWZQV45YIIAPEET,0.0
DVBPZE7STQ6XO,35.642525,139.691978,active,スターレジデンス中目黒,東京都目黒区上目黒3-42−20,"",15.0,true,true,2,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/26DW5IPFVWXZAL5W,0.0
LGYN7AOI6ITMI,35.638104,139.658627,active,スターレジデンス駒沢,東京都世田谷区上馬4-38-8,"",15.0,true,true,1,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/XW3PIF3YN32RTE7E,0.517596
S6Y3CDR47T6N6,35.704753,139.774942,active,日本歯科工業社,東京都台東区上野5-12-8,"",15.0,true,true,4,scooter,1,golden,2,4,3,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/ZYCKVK5LC42TXJ3G,2.093231
RA3CNJSNLLB3M,35.697726,139.799967,active,セレナ両国 北側スペース,東京都墨田区亀沢1-14-4,"",20.0,true,true,2,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/W7NLLHQCP6WXWA46,0.392947
H456ALJLNZVYI,35.706708,139.810264,active,Light押上駐輪場,東京都墨田区業平1-2-9関根ビル,"",15.0,true,true,3,scooter,0,"",3,6,5,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/IID5TBXQJF5NEMYN,0.0
RL4746CFL4OHC,35.703853,139.812671,active,体験工房前,東京都墨田区横川2-10-1,"",20.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/PSTVZYEDW555TK7L,0.0
5YQTGKRDD7J2B,35.710765,139.832217,active,Ns Barque Mizzenhill Tatibana,東京都墨田区立花5-28-1,"",15.0,true,true,0,scooter,1,golden,2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/WHJ4TWP2DOPQVPMK,0.64979
4GX3OEIXGJ75D,35.69086,139.827529,active,江東区大島3丁目ドア前,東京都江東区大島3-12-4,"",15.0,true,true,4,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/MUYL3MOXLE64QLXR,0.0
HFDGUFTNVTEHO,35.698127,139.621222,active,杉並区荻窪2丁目駐車場脇,東京都杉並区荻窪2-39-8,"",15.0,true,true,0,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/2L6I5ZWGD4ITKZON,0.0
ZCC6WY6VN7TVP,35.703248,139.777755,active,月岡ビル,東京都台東区台東2-11-9,"",20.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/HZQOZXRYFDXIF577,2.165838
7IY5EMUA2HUE7,35.67128,139.681157,active,IPSE代々木上原ＤＬＸ,東京都渋谷区西原3-34-10,"",15.0,true,true,0,scooter,0,"",3,6,5,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/Q5C5TL7Y4J5AOFX6,0.586466
65PIK7DZYURUU,35.620597,139.748101,active,JAL Innovation Lab,"","",15.0,false,false,0,scooter,1,golden,2,2,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/PLWGEN4B5EXTLOT2,
6YVQTCH66KHBG,35.66209,139.728067,active,EX六本木ビル,東京都港区六本木7-18-23,"",30.0,true,true,9,scooter,8,gr,8,12,9,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/V2L7HYPOC627NBER,2.570383
5Q4TXEEWWSIJT,35.655062,139.656432,active,代田3丁目ポート,東京都世田谷区代田3-32-2,"",15.0,true,true,0,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/2XHVKIZUFSWIHZSZ,0.0
ZDCJL7IKHNO64,35.686863,139.686092,active,後藤マンション入口前スペース,東京都新宿区西新宿4-25-16,"",20.0,true,true,2,scooter,1,golden,3,5,4,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/J5MRYVCIQUQS7KWM,2.797621
WXP4J23TCHCYB,35.711358,139.682489,active,上落合3丁目ポート,東京都新宿区上落合3-25-4,"",15.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/35IU5KOMSJZG7UOZ,0.67753
4WIXBK477VUY5,35.733192,139.704741,active,池袋2丁目ポート,東京都豊島区池袋2-23-23,"",15.0,true,true,4,scooter,6,gr,6,15,13,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/CR22COB2W3OIW3OH,0.448968
MSTCUTBYUQDXI,35.711316,139.669395,active,新井1丁目ポート,東京都中野区新井1-17-13,"",18.0,true,true,4,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/OJCSL5RUAYGQLVXU,0.0
EDCSPNPRPM2HB,35.702763,139.812056,active,第一興商建物奥,東京都墨田区横川2-1-10,"",15.0,true,true,6,scooter,0,"",5,8,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/TXIQCLJ5X6SE5VUQ,0.0
GBSRUM2B5GRDY,35.695104,139.655705,active,Abitando蚕糸の森,東京都杉並区和田3‐31‐2,"",15.0,true,true,4,scooter,2,gr,2,5,4,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/RXVKA2LYFWESKGRD,0.563353
UFEQVP7FTXNAT,35.722747,139.823035,active,ヴィステリアビル,東京都墨田区八広5-1-2,"",15.0,true,true,5,scooter,0,"",7,13,11,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/W6SDUGQSSYS25J6P,0.242733
OAX2IBIW7QOBX,35.69359,139.79466,active,ステップワンビルの北側建物沿いスペース,東京都墨田区両国3-14-5 ステップワンビル,"",20.0,true,true,4,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/SQPC7QD4DEQZ2BWS,0.430948
CT2F7ZDWZ63NL,35.711181,139.81044,active,押上2-4-2 空き地,東京都墨田区押上2-4-2 宗像荘,"",15.0,true,true,10,scooter,0,"",7,14,10,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/4KQK3CFNN2LCEPSG,0.466633
6RTGHDRWIU5JO,35.73043,139.82477,active,シガーヒルズ前,東京都墨田区墨田4-50-10 コーポキッカワ,"",15.0,true,true,5,scooter,0,"",3,6,6,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/AWVX6MX4MNYHFMIM,0.0
XPSQL4CSWWDY6,35.635719,139.664096,active,グランヴァン駒澤大学,東京都世田谷区上馬4-11-28,"",50.0,true,true,1,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/3XBVKBDJDYC7BK7O,0.053468
3L7AZSE4EMX7T,35.703986,139.615074,active,シェ・モアA棟,東京都杉並区南荻窪4-45-8,"",15.0,true,true,3,scooter,0,"",4,7,6,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/X5LX7OX67L4PMTQJ,0.0
2LV5WYILWABH2,35.700888,139.786152,active,シティハイム,東京都台東区浅草橋3-15-8,"",15.0,true,true,7,scooter,0,"",5,8,7,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/QVZY2KQT7J2V422I,0.416086
WNGOB4XMCO5D5,35.719622,139.795417,active,みとや浅草千束店,東京都台東区浅草5-9-4千束みとやビル,"",20.0,true,true,3,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/GLW5XWBZ4LIOVTBI,0.789399
IPRL5X6YDTGMD,35.71598,139.81052,active,さかもと点茶前,東京都墨田区向島4-1-3,"",15.0,true,true,2,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3-us-west-1.amazonaws.com/placement_pins/TVRIZODP5Q3FN6YJ,0.0
